uid,Session,AppID,DevID,DevEui,Time,FPort,FCnt,Frequency,Modulation,Bandwidth,SpreadingFactor,Bitrate,CodingRate,GatewayId,GatewayEui,AntennaIndex,GatewayTime,GatewayTimestamp,FineTimestamp,FineTimestampEncrypted,FineTimestampEncryptedKeyId,ChannelIndex,Rssi,SignalRssi,Snr,GatewayLatitude,GatewayLongitude,GatewayAltitude,GatewayLocationAccuracy,GatewayLocationSource,Latitude,Longitude,Altitude,AccuracyMeters,Satellites,Hdop,AccuracySource,Experiment,UserId,UserAgent,
868,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076688661000000,4,126,867100000,LORA,125000,9,null,4/5,fogus-gw-1,null,0,1649076688382000000,3283586028,null,null,null,null,-91,null,11.25,0,0,0,0,null,37.965,23.7658,227.4,35.308,null,null,network,null,04fc8112-06bd-463e-b29f-11c087ddd353,
869,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076688661000000,4,126,867100000,LORA,125000,9,null,4/5,ote-ttn-gr,null,0,1649076632961000000,1130247132,null,null,null,3,-115,null,-0.5,0,0,0,0,null,37.965,23.7658,227.4,35.308,null,null,network,null,04fc8112-06bd-463e-b29f-11c087ddd353,
870,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076725298000000,4,127,868100000,LORA,125000,9,null,4/5,fogus-gw-1,null,0,1649076725023000000,3320220196,null,null,null,null,-95,null,13,0,0,0,0,null,37.9649,23.7656,221.917,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
871,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076725298000000,4,127,868100000,LORA,125000,9,null,4/5,ote-ttn-gr,null,0,1649076669595000000,1166881284,null,null,null,null,-111,null,null,0,0,0,0,null,37.9649,23.7656,221.917,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
872,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076766666000000,4,128,867900000,LORA,125000,9,null,4/5,fogus-gw-1,null,0,1649076766359000000,3361568364,null,null,null,null,-99,null,10.25,0,0,0,0,null,37.9648,23.7656,223.323,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
873,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076766666000000,4,128,867900000,LORA,125000,9,null,4/5,ote-ttn-gr,null,0,1649076710942000000,1208229436,null,null,null,7,-115,null,-3,0,0,0,0,null,37.9648,23.7656,223.323,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
874,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076766666000000,4,128,867900000,LORA,125000,9,null,4/5,democratech-gw,null,0,1649076766385000000,1104807068,null,null,null,7,-122,null,-8.8,0,0,0,0,null,37.9648,23.7656,223.323,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
875,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076799500000000,4,129,867500000,LORA,125000,9,null,4/5,fogus-gw-1,null,0,1649076799224000000,3394424372,null,null,null,null,-88,null,8.5,0,0,0,0,null,37.9648,23.7656,223.602,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
876,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076837545000000,4,130,868500000,LORA,125000,9,null,4/5,fogus-gw-1,null,0,1649076837268000000,3432463028,null,null,null,null,-93,null,7.75,0,0,0,0,null,37.9648,23.7656,224.454,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
877,2022-04-04T12:51:28Z,workshop-application,john,0004A30B001E3F52,1649076837545000000,4,130,868500000,LORA,125000,9,null,4/5,ote-ttn-gr,null,0,1649076781836000000,1279124068,null,null,null,2,-114,null,-11.25,0,0,0,0,null,37.9648,23.7656,224.454,3.79009,null,null,gps,null,04fc8112-06bd-463e-b29f-11c087ddd353,
