uid,Session,AppID,DevID,DevEui,Time,FPort,FCnt,Frequency,Modulation,Bandwidth,SpreadingFactor,Bitrate,CodingRate,GatewayId,GatewayEui,AntennaIndex,GatewayTime,GatewayTimestamp,FineTimestamp,FineTimestampEncrypted,FineTimestampEncryptedKeyId,ChannelIndex,Rssi,SignalRssi,Snr,GatewayLatitude,GatewayLongitude,GatewayAltitude,GatewayLocationAccuracy,GatewayLocationSource,Latitude,Longitude,Altitude,AccuracyMeters,Satellites,Hdop,AccuracySource,Experiment,UserId,UserAgent,
811,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076548056000000,4,93,868100000,LORA,125000,10,null,4/5,fogus-gw-1,null,0,1649076547777000000,3142982164,null,null,null,null,-98,null,10.75,0,0,0,0,null,37.9656,23.7658,218.67,6,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
812,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076680989000000,4,94,868500000,LORA,125000,10,null,4/5,democratech-gw,null,0,1649076680708000000,1019129732,null,null,null,2,-122,null,-9.3,0,0,0,0,null,37.9648,23.7656,231.858,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
813,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076680989000000,4,94,868500000,LORA,125000,10,null,4/5,fogus-gw-1,null,0,1649076680696000000,3275891028,null,null,null,null,-97,null,6.75,0,0,0,0,null,37.9648,23.7656,231.858,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
814,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076680989000000,4,94,868500000,LORA,125000,10,null,4/5,ote-ttn-gr,null,0,1649076625266000000,1122552132,null,null,null,2,-113,null,-9.25,0,0,0,0,null,37.9648,23.7656,231.858,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
815,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076715341000000,4,95,867700000,LORA,125000,10,null,4/5,democratech-gw,null,0,1649076715076000000,1053497652,null,null,null,6,-119,null,-6,0,0,0,0,null,37.9648,23.7656,233.651,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
816,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076715341000000,4,95,867700000,LORA,125000,10,null,4/5,fogus-gw-1,null,0,1649076715062000000,3310258948,null,null,null,null,-92,null,11.5,0,0,0,0,null,37.9648,23.7656,233.651,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
817,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076715341000000,4,95,867700000,LORA,125000,10,null,4/5,ote-ttn-gr,null,0,1649076659633000000,1156920036,null,null,null,6,-114,null,-4.5,0,0,0,0,null,37.9648,23.7656,233.651,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
818,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076751590000000,4,96,867100000,LORA,125000,10,null,4/5,ote-ttn-gr,null,0,1649076695878000000,1193164660,null,null,null,3,-114,null,1,0,0,0,0,null,37.9648,23.7656,233.642,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
819,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076751590000000,4,96,867100000,LORA,125000,10,null,4/5,fogus-gw-1,null,0,1649076751312000000,3346503580,null,null,null,null,-103,null,8.25,0,0,0,0,null,37.9648,23.7656,233.642,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
820,2022-04-04T12:44:06Z,workshop-application,katerina,0004A30B00254424,1649076799780000000,4,97,867300000,LORA,125000,10,null,4/5,democratech-gw,null,0,1649076799517000000,1137939100,null,null,null,4,-125,null,-11.8,0,0,0,0,null,37.9648,23.7656,233.687,4,null,null,gps,null,c0f9f063-8b33-479c-b343-a423f4ed1a6f,
